539  RCER 18895M001    4331990.28486  1027163.03827  4551982.42399    A
802  RESU 18436M001    4905658.27242  1228286.93637  3874952.78184    A
546  RGOR 18875M001    4317947.43362  1046521.07755  4560977.63440    A
548  RIFL 18572M001    4619772.05184  1022580.48389  4263118.02696    A
549  RITI 12788M002    4598830.84104  1049572.40842  4279276.83763    A
550  RLSO 12629M001    4679939.57838  1840150.70011  3910407.21953    A
553  RMOG 18878M001    4289568.38220  1005971.31288  4596811.51401    A
803  RMPO 18437M001    4644800.39471  1047024.72790  4230288.33908    A
554  RNI2 18438M001    4624965.39802  1166212.31789  4221748.70831    A
558  RONC 19559M001    4363440.69927   822099.30416  4564653.33853    A
559  ROPI 18439M001    4595594.63145  1089506.78054  4273605.13149    A
804  ROPR 00000M000    4645170.25988  1052254.44196  4229165.67925    A
561  ROSC 19040M001    4715210.05235  1408864.09339  4043962.29628    A
562  ROUN 12772M003    4642420.57052  1028662.06693  4236858.89236    A
 24  ROVE 12774M001    4364680.84070   851736.58714  4557204.72109    W
563  ROVI 12769M001    4415779.81984   921117.40245  4494189.82401    A
565  RPOR 18877M001    4333820.74536   973585.35352  4561967.34277    A
569  RSMN 12801M001    4492950.43148   992011.23340  4403302.75485    A
570  RSPX 18470M001    4470680.91498   569940.16365  4499917.05594    A
572  RTAR 18876M001    4275305.15195  1033723.25265  4604417.32927    A
574  RTRS 18879M002    4336873.35339  1064122.05086  4539047.14180    A
575  RUDI 12719M004    4316423.24802  1014588.69481  4569607.14611    A
576  RUMI 18573M001    4426641.54093   559111.13693  4544302.52294    A
579  SAC0 18441M001    4635168.56392  1216515.75444  4196198.94347    A
580  SACS 18442M001    4583160.16386   966631.85499  4315789.86570    A
582  SAL0 18586M001    4685026.32311  1304259.71422  4113692.11932    A
806  SALV 00000M000    4719143.26506  1378327.78320  4050175.02421    A
586  SAPR 18587M001    4706762.87372  1316819.60561  4084288.40723    A
589  SARN 19558M001    4322413.47036   851285.11373  4598217.54373    A
591  SASA 18858M001    4627991.45474  1500564.94199  4110719.59119    A
592  SAUR 19042M001    4662971.41369  1155706.68992  4181629.89437    A
594  SAVI 19546M001    4504896.38008   605936.86031  4459842.13205    A
 25  SBG2 11031M002    4180931.22856   973735.19883  4703203.31285    W
595  SBPO 18721M001    4431899.40553   855035.00693  4491398.25382    A
596  SCHI 19070M001    4373545.40101   878921.76904  4543605.38901    A
599  SCIC 19043M001    4947236.05261  1297215.22487  3798369.84644    A
600  SCRA 19576M001    4586688.76064  1143769.13915  4267796.13282    A
601  SCTE 12735M002    4635964.79018  1548222.73550  4084222.96015    A
602  SDNA 19510M001    4360878.21327   971910.02887  4536618.91062    A
603  SEAN 19044M001    4523502.52177   881392.70802  4394627.36016    A
604  SENE 18893M001    4686473.41215  1371524.68733  4089999.89269    A
606  SENI 19045M001    4495745.80257  1055708.77547  4384705.23304    A
608  SERR 19532M002    4484777.62412   698536.31075  4466342.63736    A
609  SERS 18723M001    4752770.42618  1424861.21798  3996181.90570    A
610  SETA 19046M001    4916441.47821  1229599.48567  3860727.28771    A
